_id,temp_c,temp_f,humidity,validity
65bd0da2927bdc645ba45443,24.1,75.38,96,1
65bd0dae927bdc645ba45444,24.1,75.38,96,1
65bd0db9927bdc645ba45445,24.1,75.38,96,1
65bd0dc5927bdc645ba45446,24.1,75.38,96,1
65bd0dd0927bdc645ba45447,24.1,75.38,96,1
65bd0ddb927bdc645ba45448,24.1,75.38,96,1
65bd0de7927bdc645ba45449,24.1,75.38,96,1
65bd0df2927bdc645ba4544a,24.1,75.38,96,1
65bd0dfd927bdc645ba4544b,24.1,75.38,96,1
65bd0e09927bdc645ba4544c,24.1,75.38,96,1
65bd0e14927bdc645ba4544d,24.1,75.38,96,1
65bd0e20927bdc645ba4544e,24.1,75.38,96,1
65bd0e2b927bdc645ba4544f,24.1,75.38,96,1
65bd0e37927bdc645ba45450,24.1,75.38,96,1
65bd0e42927bdc645ba45451,24.1,75.38,96,1
65bd0e4d927bdc645ba45452,24.1,75.38,96,1
65bd0e59927bdc645ba45453,24.1,75.38,96,1
65bd0e64927bdc645ba45454,24.1,75.38,96,1
65bd0e70927bdc645ba45455,24.1,75.38,96,1
65bd0e7b927bdc645ba45456,24.1,75.38,96,1
65bd0e87927bdc645ba45457,24.1,75.38,96,1
65bd0e92927bdc645ba45458,24.1,75.38,96,1
65bd0e9e927bdc645ba45459,24.1,75.38,96,1
65bd0ea9927bdc645ba4545a,nan,nan,nan,1
65bd0eb5927bdc645ba4545b,nan,nan,nan,1
65bd0ec0927bdc645ba4545c,nan,nan,nan,1
65bd0ecc927bdc645ba4545d,nan,nan,nan,1
65bd0ed7927bdc645ba4545e,nan,nan,nan,1
65bd0ee3927bdc645ba4545f,nan,nan,nan,1
65bd0eee927bdc645ba45460,nan,nan,nan,1
65bd0efa927bdc645ba45461,24.1,75.38,95,1
65bd0f05927bdc645ba45462,24.1,75.38,95,1
65bd0f11927bdc645ba45463,24.1,75.38,95,1
65bd0f1c927bdc645ba45464,24.1,75.38,95,1
65bd0f27927bdc645ba45465,24.1,75.38,95,1
65bd0f33927bdc645ba45466,24.1,75.38,95,1
65bd0f3e927bdc645ba45467,24.1,75.38,95,1
65bd0f4a927bdc645ba45468,24.1,75.38,95,1
65bd0f55927bdc645ba45469,24.1,75.38,95,1
65bd0f61927bdc645ba4546a,24.1,75.38,95,1
65bd0f6c927bdc645ba4546b,24.1,75.38,95,1
65bd0f78927bdc645ba4546c,24.1,75.38,95,1
65bd0f83927bdc645ba4546d,24.1,75.38,95,1
65bd0f8f927bdc645ba4546e,24.1,75.38,95,1
65bd0f9a927bdc645ba4546f,24.1,75.38,95,1
65bd0fa5927bdc645ba45470,24.1,75.38,95,1
65bd0fb1927bdc645ba45471,24.1,75.38,95,1
65bd0fbc927bdc645ba45472,24.1,75.38,95,1
65bd0fc8927bdc645ba45473,24.1,75.38,95,1
65bd0fd3927bdc645ba45474,24.1,75.38,95,1
65bd0fdf927bdc645ba45475,24.1,75.38,95,1
65bd0fea927bdc645ba45476,24.1,75.38,95,1
65bd0ff6927bdc645ba45477,24.1,75.38,95,1
65bd1001927bdc645ba45478,24.1,75.38,95,1
65bd100c927bdc645ba45479,24.1,75.38,95,1
65bd1018927bdc645ba4547a,24.1,75.38,95,1
65bd1023927bdc645ba4547b,24.1,75.38,95,1
65bd102f927bdc645ba4547c,24.1,75.38,95,1
65bd103a927bdc645ba4547d,24.1,75.38,95,1
65bd1045927bdc645ba4547e,24.1,75.38,95,1
65bd1051927bdc645ba4547f,24.1,75.38,95,1
65bd105c927bdc645ba45480,24.1,75.38,95,1
65bd1068927bdc645ba45481,24.1,75.38,95,1
65bd1073927bdc645ba45482,24.1,75.38,95,1
65bd107f927bdc645ba45483,24.1,75.38,95,1
65bd108a927bdc645ba45484,24.1,75.38,95,1
65bd1096927bdc645ba45485,24.1,75.38,95,1
65bd10a1927bdc645ba45486,24.1,75.38,95,1
65bd10ac927bdc645ba45487,24.1,75.38,95,1
65bd10b8927bdc645ba45488,24.1,75.38,95,1
65bd10c3927bdc645ba45489,24.1,75.38,95,1
65bd10ce927bdc645ba4548a,24.1,75.38,95,1
65bd10da927bdc645ba4548b,24.1,75.38,95,1
65bd10e6927bdc645ba4548c,24.1,75.38,95,1
65bd10f1927bdc645ba4548d,24.1,75.38,95,1
65bd10fc927bdc645ba4548e,24.1,75.38,95,1
65bd1108927bdc645ba4548f,24.1,75.38,95,1
65bd1113927bdc645ba45490,24.1,75.38,95,1
65bd111f927bdc645ba45491,24.1,75.38,95,1
65bd112a927bdc645ba45492,24.1,75.38,95,1
65bd1136927bdc645ba45493,24.1,75.38,95,1
65bd1141927bdc645ba45494,24.1,75.38,95,1
65bd114c927bdc645ba45495,24.1,75.38,95,1
65bd1158927bdc645ba45496,24.1,75.38,95,1
65bd1163927bdc645ba45497,24.1,75.38,95,1
65bd116f927bdc645ba45498,24.1,75.38,95,1
65bd117a927bdc645ba45499,24.1,75.38,95,1
65bd1185927bdc645ba4549a,24.1,75.38,95,1
65bd1191927bdc645ba4549b,24.1,75.38,95,1
65bd119c927bdc645ba4549c,24.1,75.38,95,1
65bd11a8927bdc645ba4549d,24.1,75.38,95,1
65bd11b3927bdc645ba4549e,24.1,75.38,95,1
65bd11bf927bdc645ba4549f,24.1,75.38,95,1
65bd11ca927bdc645ba454a0,24.1,75.38,95,1
65bd11d5927bdc645ba454a1,24.1,75.38,95,1
65bd11e1927bdc645ba454a2,24.1,75.38,95,1
65bd11ec927bdc645ba454a3,24.1,75.38,95,1
65bd11f8927bdc645ba454a4,24.1,75.38,95,1
65bd1203927bdc645ba454a5,24.1,75.38,95,1
65bd120e927bdc645ba454a6,24.1,75.38,95,1
65bd121a927bdc645ba454a7,24.1,75.38,95,1
65bd1225927bdc645ba454a8,24.1,75.38,95,1
65bd1231927bdc645ba454a9,24.1,75.38,95,1
65bd123c927bdc645ba454aa,24.1,75.38,95,1
65bd1248927bdc645ba454ab,24.1,75.38,95,1
65bd1253927bdc645ba454ac,24.1,75.38,95,1
65bd125e927bdc645ba454ad,24.1,75.38,94,1
65bd126a927bdc645ba454ae,24.1,75.38,95,1
65bd1275927bdc645ba454af,24.1,75.38,94,1
65bd1281927bdc645ba454b0,24.1,75.38,94,1
65bd128c927bdc645ba454b1,24.1,75.38,94,1
65bd1298927bdc645ba454b2,24.1,75.38,94,1
65bd12a3927bdc645ba454b3,24.1,75.38,94,1
65bd12af927bdc645ba454b4,24.1,75.38,94,1
65bd12ba927bdc645ba454b5,24.1,75.38,94,1
65bd12c6927bdc645ba454b6,24.1,75.38,94,1
65bd12d1927bdc645ba454b7,24.1,75.38,94,1
65bd12dc927bdc645ba454b8,24.1,75.38,94,1
65bd12e8927bdc645ba454b9,24.1,75.38,94,1
65bd12f3927bdc645ba454ba,24.1,75.38,94,1
65bd12ff927bdc645ba454bb,24.1,75.38,94,1
65bd130a927bdc645ba454bc,24.1,75.38,94,1
65bd1316927bdc645ba454bd,24.1,75.38,94,1
65bd1321927bdc645ba454be,24.1,75.38,94,1
65bd132c927bdc645ba454bf,24.1,75.38,94,1
65bd1338927bdc645ba454c0,24.1,75.38,94,1
65bd1343927bdc645ba454c1,24.1,75.38,94,1
65bd134f927bdc645ba454c2,24.1,75.38,94,1
65bd135a927bdc645ba454c3,24.1,75.38,94,1
65bd1366927bdc645ba454c4,24.1,75.38,94,1
65bd1371927bdc645ba454c5,24.1,75.38,94,1
65bd137d927bdc645ba454c6,24.1,75.38,94,1
65bd1388927bdc645ba454c7,24.1,75.38,94,1
65bd1394927bdc645ba454c8,24.1,75.38,94,1
65bd139f927bdc645ba454c9,24.1,75.38,94,1
65bd13aa927bdc645ba454ca,24.1,75.38,94,1
65bd13b6927bdc645ba454cb,24.1,75.38,94,1
65bd13c1927bdc645ba454cc,24.1,75.38,94,1
65bd13cd927bdc645ba454cd,24.1,75.38,94,1
65bd13d8927bdc645ba454ce,24.1,75.38,94,1
65bd13e4927bdc645ba454cf,24.1,75.38,94,1
65bd13ef927bdc645ba454d0,24.1,75.38,94,1
65bd13fb927bdc645ba454d1,24.1,75.38,94,1
65bd1406927bdc645ba454d2,24.1,75.38,94,1
65bd1412927bdc645ba454d3,24.1,75.38,94,1
65bd141d927bdc645ba454d4,24.1,75.38,94,1
65bd1428927bdc645ba454d5,24.1,75.38,94,1
65bd1434927bdc645ba454d6,24.1,75.38,94,1
65bd143f927bdc645ba454d7,24.1,75.38,94,1
65bd144b927bdc645ba454d8,24.1,75.38,94,1
65bd1456927bdc645ba454d9,24.1,75.38,94,1
65bd1462927bdc645ba454da,24.1,75.38,94,1
65bd146d927bdc645ba454db,24.1,75.38,94,1
65bd1479927bdc645ba454dc,24.1,75.38,94,1
65bd1486927bdc645ba454dd,24.1,75.38,94,1
65bd1492927bdc645ba454de,24.1,75.38,94,1
65bd149d927bdc645ba454df,24.1,75.38,94,1
65bd14a9927bdc645ba454e0,24.1,75.38,94,1
65bd14b4927bdc645ba454e1,24.1,75.38,94,1
65bd14c0927bdc645ba454e2,24.1,75.38,94,1
65bd14cb927bdc645ba454e3,24.1,75.38,94,1
65bd14d7927bdc645ba454e4,24.1,75.38,94,1
65bd14e2927bdc645ba454e5,24.1,75.38,94,1
65bd14ed927bdc645ba454e6,24.1,75.38,94,1
65bd14f9927bdc645ba454e7,24.1,75.38,94,1
65bd1504927bdc645ba454e8,24.1,75.38,94,1
65bd1510927bdc645ba454e9,24.1,75.38,95,1
65bd151b927bdc645ba454ea,24.1,75.38,95,1
65bd1526927bdc645ba454eb,24.1,75.38,95,1
65bd1532927bdc645ba454ec,24.1,75.38,95,1
65bd153d927bdc645ba454ed,24.1,75.38,95,1
65bd1549927bdc645ba454ee,24.1,75.38,95,1
65bd1554927bdc645ba454ef,24.1,75.38,95,1
65bd1560927bdc645ba454f0,24.1,75.38,95,1
65bd156b927bdc645ba454f1,24.1,75.38,95,1
65bd1577927bdc645ba454f2,24.1,75.38,95,1
65bd1582927bdc645ba454f3,24.1,75.38,95,1
65bd158d927bdc645ba454f4,24.1,75.38,95,1
65bd1599927bdc645ba454f5,24.1,75.38,95,1
65bd15a4927bdc645ba454f6,24.1,75.38,95,1
65bd15af927bdc645ba454f7,24.1,75.38,95,1
65bd15bb927bdc645ba454f8,24.1,75.38,95,1
65bd15c6927bdc645ba454f9,24.1,75.38,95,1
65bd15d2927bdc645ba454fa,24.1,75.38,95,1
65bd15dd927bdc645ba454fb,24.1,75.38,95,1
65bd15e9927bdc645ba454fc,24.1,75.38,95,1
65bd15f4927bdc645ba454fd,24.1,75.38,95,1
65bd15ff927bdc645ba454fe,24.1,75.38,95,1
65bd160b927bdc645ba454ff,24.1,75.38,95,1
65bd1616927bdc645ba45500,24.1,75.38,95,1
65bd1622927bdc645ba45501,24.1,75.38,95,1
65bd162d927bdc645ba45502,24.1,75.38,95,1
65bd1638927bdc645ba45503,24.1,75.38,95,1
65bd1644927bdc645ba45504,24.1,75.38,95,1
65bd164f927bdc645ba45505,24.1,75.38,95,1
65bd165b927bdc645ba45506,24.1,75.38,95,1
65bd1666927bdc645ba45507,24.1,75.38,95,1
65bd1671927bdc645ba45508,24.1,75.38,95,1
65bd167d927bdc645ba45509,24.1,75.38,95,1
65bd1688927bdc645ba4550a,24.1,75.38,95,1
65bd1694927bdc645ba4550b,24.1,75.38,95,1
65bd169f927bdc645ba4550c,24.1,75.38,95,1
65bd16ab927bdc645ba4550d,24.1,75.38,95,1
65bd16b6927bdc645ba4550e,24.1,75.38,95,1
65bd16c1927bdc645ba4550f,24.1,75.38,95,1
65bd16cd927bdc645ba45510,24.1,75.38,95,1
65bd16d8927bdc645ba45511,24.1,75.38,95,1
65bd16e4927bdc645ba45512,24.1,75.38,95,1
65bd16ef927bdc645ba45513,24.1,75.38,95,1
65bd16fb927bdc645ba45514,24.1,75.38,95,1
65bd1706927bdc645ba45515,24.1,75.38,95,1
65bd1711927bdc645ba45516,24.1,75.38,95,1
65bd171d927bdc645ba45517,24.1,75.38,95,1
65bd1728927bdc645ba45518,24.1,75.38,95,1
65bd1734927bdc645ba45519,24.1,75.38,95,1
65bd173f927bdc645ba4551a,24.1,75.38,95,1
65bd174b927bdc645ba4551b,24.1,75.38,95,1
65bd1756927bdc645ba4551c,24.1,75.38,95,1
65bd1762927bdc645ba4551d,24.1,75.38,95,1
65bd176d927bdc645ba4551e,24.1,75.38,95,1
65bd1779927bdc645ba4551f,24.1,75.38,95,1
65bd1784927bdc645ba45520,24.1,75.38,95,1
65bd178f927bdc645ba45521,24.1,75.38,95,1
65bd179b927bdc645ba45522,24.1,75.38,95,1
65bd17a6927bdc645ba45523,24.1,75.38,95,1
65bd17b2927bdc645ba45524,24.1,75.38,95,1
65bd17bd927bdc645ba45525,24.1,75.38,95,1
65bd17c9927bdc645ba45526,24.1,75.38,95,1
65bd17d4927bdc645ba45527,24.1,75.38,95,1
65bd17e0927bdc645ba45528,24.1,75.38,95,1
65bd17eb927bdc645ba45529,24.1,75.38,95,1
65bd17f7927bdc645ba4552a,24.1,75.38,95,1
65bd1802927bdc645ba4552b,24.1,75.38,95,1
65bd180e927bdc645ba4552c,24.1,75.38,95,1
65bd1819927bdc645ba4552d,24.1,75.38,95,1
65bd1824927bdc645ba4552e,24.1,75.38,95,1
65bd1830927bdc645ba4552f,24.1,75.38,95,1
65bd183b927bdc645ba45530,24.1,75.38,95,1
65bd1847927bdc645ba45531,24.1,75.38,95,1
65bd1852927bdc645ba45532,24.1,75.38,95,1
65bd185d927bdc645ba45533,24.1,75.38,95,1
65bd1869927bdc645ba45534,24.1,75.38,96,1
65bd1874927bdc645ba45535,24.1,75.38,96,1
65bd1880927bdc645ba45536,24.1,75.38,96,1
65bd188b927bdc645ba45537,24.1,75.38,96,1
65bd1896927bdc645ba45538,24.1,75.38,96,1
65bd18a2927bdc645ba45539,24.1,75.38,96,1
65bd18ad927bdc645ba4553a,24.1,75.38,96,1
65bd18b9927bdc645ba4553b,24.1,75.38,96,1
65bd18c4927bdc645ba4553c,24.1,75.38,96,1
65bd18d0927bdc645ba4553d,24.1,75.38,96,1
65bd18db927bdc645ba4553e,24.1,75.38,96,1
65bd18e6927bdc645ba4553f,24.1,75.38,96,1
65bd18f2927bdc645ba45540,24.1,75.38,96,1
65bd18fd927bdc645ba45541,24.1,75.38,96,1
65bd1909927bdc645ba45542,24.1,75.38,96,1
65bd1914927bdc645ba45543,24.1,75.38,96,1
65bd1920927bdc645ba45544,24.1,75.38,96,1
65bd192b927bdc645ba45545,24.1,75.38,96,1
65bd1937927bdc645ba45546,24.1,75.38,96,1
65bd1942927bdc645ba45547,24.1,75.38,96,1
65bd194e927bdc645ba45548,24.1,75.38,96,1
65bd1959927bdc645ba45549,24.1,75.38,96,1
65bd1965927bdc645ba4554a,24.1,75.38,96,1
65bd1970927bdc645ba4554b,24.1,75.38,96,1
65bd197b927bdc645ba4554c,24.1,75.38,96,1
65bd1987927bdc645ba4554d,24.1,75.38,96,1
65bd1992927bdc645ba4554e,24.1,75.38,96,1
65bd199d927bdc645ba4554f,24.1,75.38,96,1
65bd19a9927bdc645ba45550,24.1,75.38,96,1
65bd19b4927bdc645ba45551,24.1,75.38,96,1
65bd19c0927bdc645ba45552,24.1,75.38,96,1
65bd19cb927bdc645ba45553,24.1,75.38,96,1
65bd19d7927bdc645ba45554,24.1,75.38,96,1
65bd19e2927bdc645ba45555,24.1,75.38,96,1
65bd19ee927bdc645ba45556,24.1,75.38,96,1
65bd19f9927bdc645ba45557,24.1,75.38,96,1
65bd1a04927bdc645ba45558,24.1,75.38,96,1
65bd1a10927bdc645ba45559,24.1,75.38,96,1
65bd1a1b927bdc645ba4555a,24.1,75.38,96,1
65bd1a27927bdc645ba4555b,24.1,75.38,96,1
65bd1a32927bdc645ba4555c,24.1,75.38,96,1
65bd1a3e927bdc645ba4555d,24.1,75.38,96,1
65bd1a49927bdc645ba4555e,24.1,75.38,96,1
65bd1a55927bdc645ba4555f,24.1,75.38,96,1
65bd1a60927bdc645ba45560,24.1,75.38,96,1
65bd1a6c927bdc645ba45561,24.1,75.38,96,1
65bd1a77927bdc645ba45562,24.1,75.38,96,1
65bd1a82927bdc645ba45563,24.1,75.38,96,1
65bd1a8e927bdc645ba45564,24.1,75.38,96,1
65bd1a99927bdc645ba45565,24.1,75.38,96,1
65bd1aa5927bdc645ba45566,24.1,75.38,96,1
65bd1ab0927bdc645ba45567,24.1,75.38,96,1
65bd1abc927bdc645ba45568,24.1,75.38,96,1
65bd1ac7927bdc645ba45569,24.1,75.38,96,1
65bd1ad3927bdc645ba4556a,24.1,75.38,96,1
65bd1ade927bdc645ba4556b,24.1,75.38,96,1
65bd1ae9927bdc645ba4556c,24.1,75.38,96,1
65bd1af5927bdc645ba4556d,24.1,75.38,96,1
65bd1b00927bdc645ba4556e,24.1,75.38,96,1
65bd1b0c927bdc645ba4556f,24.1,75.38,96,1
65bd1b17927bdc645ba45570,24.1,75.38,96,1
65bd1b22927bdc645ba45571,24.1,75.38,96,1
65bd1b2e927bdc645ba45572,24.1,75.38,96,1
65bd1b39927bdc645ba45573,24.1,75.38,96,1
65bd1b45927bdc645ba45574,24.1,75.38,96,1
65bd1b50927bdc645ba45575,24.1,75.38,96,1
65bd1b5c927bdc645ba45576,24.1,75.38,96,1
65bd1b67927bdc645ba45577,24.1,75.38,96,1
65bd1b72927bdc645ba45578,24.1,75.38,96,1
65bd1b7e927bdc645ba45579,24.1,75.38,96,1
65bd1b89927bdc645ba4557a,24.1,75.38,96,1
65bd1b95927bdc645ba4557b,24.1,75.38,96,1
65bd1ba0927bdc645ba4557c,24.1,75.38,96,1
65bd1bac927bdc645ba4557d,24.1,75.38,96,1
65bd1bb7927bdc645ba4557e,24.1,75.38,96,1
65bd1bc3927bdc645ba4557f,24.1,75.38,96,1
65bd1bce927bdc645ba45580,24.1,75.38,96,1
65bd1bda927bdc645ba45581,24.1,75.38,96,1
65bd1be5927bdc645ba45582,24.1,75.38,96,1
65bd1bf1927bdc645ba45583,24.1,75.38,96,1
65bd1bfc927bdc645ba45584,24.1,75.38,96,1
65bd1c07927bdc645ba45585,24.1,75.38,96,1
65bd1c13927bdc645ba45586,24.1,75.38,96,1
65bd1c1e927bdc645ba45587,24.1,75.38,96,1
65bd1c2a927bdc645ba45588,24.1,75.38,96,1
65bd1c35927bdc645ba45589,24.1,75.38,96,1
65bd1c41927bdc645ba4558a,24.1,75.38,96,1
65bd1c4c927bdc645ba4558b,24.1,75.38,96,1
65bd1c58927bdc645ba4558c,24.1,75.38,96,1
65bd1c63927bdc645ba4558d,24.1,75.38,96,1
65bd1c6e927bdc645ba4558e,24.1,75.38,96,1
65bd1c7a927bdc645ba4558f,24.1,75.38,96,1
65bd1c85927bdc645ba45590,24.1,75.38,96,1
65bd1c91927bdc645ba45591,24.1,75.38,96,1
65bd1c9c927bdc645ba45592,24.1,75.38,96,1
65bd1ca8927bdc645ba45593,24.1,75.38,96,1
65bd1cb3927bdc645ba45594,24.1,75.38,96,1
65bd1cbf927bdc645ba45595,24.1,75.38,96,1
65bd1cca927bdc645ba45596,24.1,75.38,96,1
65bd1cd6927bdc645ba45597,24.1,75.38,96,1
65bd1ce1927bdc645ba45598,24.1,75.38,96,1
65bd1ced927bdc645ba45599,24.1,75.38,96,1
65bd1cf8927bdc645ba4559a,24.1,75.38,96,1
65bd1d04927bdc645ba4559b,24.1,75.38,96,1
65bd1d0f927bdc645ba4559c,24.1,75.38,96,1
65bd1d1a927bdc645ba4559d,24.1,75.38,96,1
65bd1d26927bdc645ba4559e,24.1,75.38,96,1
65bd1d32927bdc645ba4559f,24.1,75.38,96,1
65bd1d3d927bdc645ba455a0,24.1,75.38,96,1
65bd1d49927bdc645ba455a1,24.1,75.38,96,1
65bd1d54927bdc645ba455a2,24.1,75.38,96,1
65bd1d60927bdc645ba455a3,24.1,75.38,96,1
65bd1d6b927bdc645ba455a4,24.1,75.38,96,1
65bd1d76927bdc645ba455a5,24.1,75.38,96,1
65bd1d82927bdc645ba455a6,24.1,75.38,96,1
65bd1d8d927bdc645ba455a7,24.1,75.38,96,1
65bd1d99927bdc645ba455a8,24.1,75.38,96,1
65bd1da4927bdc645ba455a9,24.1,75.38,96,1
65bd1db0927bdc645ba455aa,24.1,75.38,96,1
65bd1dbb927bdc645ba455ab,24.1,75.38,96,1
65bd1dc7927bdc645ba455ac,24.1,75.38,96,1
65bd1dd2927bdc645ba455ad,24.1,75.38,96,1
65bd1dde927bdc645ba455ae,24.1,75.38,96,1
65bd1de9927bdc645ba455af,24.1,75.38,96,1
65bd1df5927bdc645ba455b0,24.1,75.38,96,1
65bd1e00927bdc645ba455b1,24.1,75.38,96,1
65bd1e0c927bdc645ba455b2,24.1,75.38,96,1
65bd1e17927bdc645ba455b3,24.1,75.38,96,1
65bd1e22927bdc645ba455b4,24.1,75.38,96,1
65bd1e2e927bdc645ba455b5,24.1,75.38,96,1
65bd1e39927bdc645ba455b6,24.1,75.38,96,1
65bd1e45927bdc645ba455b7,24.1,75.38,96,1
65bd1e50927bdc645ba455b8,24.1,75.38,96,1
65bd1e5c927bdc645ba455b9,24.1,75.38,96,1
65bd1e67927bdc645ba455ba,24.1,75.38,96,1
65bd1e73927bdc645ba455bb,24.1,75.38,96,1
65bd1e7e927bdc645ba455bc,24.1,75.38,96,1
65bd1e8a927bdc645ba455bd,24.1,75.38,96,1
65bd1e95927bdc645ba455be,24.1,75.38,96,1
65bd1ec1927bdc645ba455bf,24.1,75.38,96,1
65bd1ed1927bdc645ba455c0,24.1,75.38,96,1
65bd1edc927bdc645ba455c1,24.1,75.38,96,1
65bd1ee8927bdc645ba455c2,24.1,75.38,96,1
65bd1f03927bdc645ba455c3,24.1,75.38,96,1
65bd1f0f927bdc645ba455c4,24.1,75.38,96,1
65bd1f2a927bdc645ba455c5,24.1,75.38,96,1
65bd1f36927bdc645ba455c6,24.1,75.38,96,1
65bd1f41927bdc645ba455c7,24.1,75.38,96,1
65bd1f4d927bdc645ba455c8,24.1,75.38,96,1
65bd1f6b927bdc645ba455c9,24.1,75.38,96,1
65bd1f6f927bdc645ba455ca,24.1,75.38,96,1
65bd1f76927bdc645ba455cb,24.1,75.38,96,1
65bd1f82927bdc645ba455cc,24.1,75.38,96,1
65bd1f8d927bdc645ba455cd,24.1,75.38,96,1
65bd1f99927bdc645ba455ce,24.1,75.38,96,1
65bd1fa4927bdc645ba455cf,24.1,75.38,96,1
65bd1faf927bdc645ba455d0,24.1,75.38,96,1
65bd1fbb927bdc645ba455d1,24.1,75.38,96,1
65bd1fc6927bdc645ba455d2,24.1,75.38,96,1
65bd1fd2927bdc645ba455d3,24.1,75.38,96,1
65bd1fdd927bdc645ba455d4,24.1,75.38,96,1
65bd1fec927bdc645ba455d5,24.1,75.38,96,1
65bd1ff8927bdc645ba455d6,24.1,75.38,96,1
65bd2003927bdc645ba455d7,24.1,75.38,96,1
65bd200e927bdc645ba455d8,24.1,75.38,96,1
65bd201a927bdc645ba455d9,24.1,75.38,96,1
65bd2025927bdc645ba455da,24.1,75.38,96,1
65bd2031927bdc645ba455db,24.1,75.38,96,1
65bd203c927bdc645ba455dc,24.1,75.38,96,1
65bd2048927bdc645ba455dd,24.1,75.38,96,1
65bd2053927bdc645ba455de,24.1,75.38,96,1
65bd205f927bdc645ba455df,24.1,75.38,96,1
65bd206b927bdc645ba455e0,24.1,75.38,96,1
65bd2076927bdc645ba455e1,24.1,75.38,96,1
65bd2082927bdc645ba455e2,24.1,75.38,96,1
65bd208d927bdc645ba455e3,24.1,75.38,96,1
65bd2099927bdc645ba455e4,24.1,75.38,96,1
65bd20a4927bdc645ba455e5,24.1,75.38,96,1
65bd20b0927bdc645ba455e6,24.1,75.38,96,1
65bd20bb927bdc645ba455e7,24.1,75.38,96,1
65bd20c7927bdc645ba455e8,24.1,75.38,96,1
65bd20d2927bdc645ba455e9,24.1,75.38,96,1
65bd20de927bdc645ba455ea,24.1,75.38,96,1
65bd20e9927bdc645ba455eb,24.1,75.38,96,1
65bd20f5927bdc645ba455ec,24.1,75.38,96,1
65bd2100927bdc645ba455ed,24.1,75.38,96,1
65bd210c927bdc645ba455ee,24.1,75.38,96,1
65bd2117927bdc645ba455ef,24.1,75.38,96,1
65bd2123927bdc645ba455f0,24.1,75.38,95,1
65bd212e927bdc645ba455f1,24.1,75.38,95,1
65bd2139927bdc645ba455f2,24.1,75.38,95,1
65bd2145927bdc645ba455f3,24.1,75.38,95,1
65bd2150927bdc645ba455f4,24.1,75.38,95,1
65bd215c927bdc645ba455f5,24.1,75.38,95,1
65bd2167927bdc645ba455f6,24.1,75.38,95,1
65bd2173927bdc645ba455f7,24.1,75.38,95,1
65bd217e927bdc645ba455f8,24.1,75.38,95,1
65bd218a927bdc645ba455f9,24.1,75.38,95,1
65bd2195927bdc645ba455fa,24.1,75.38,95,1
65bd21a1927bdc645ba455fb,24.1,75.38,95,1
65bd21ac927bdc645ba455fc,24.1,75.38,95,1
65bd21b8927bdc645ba455fd,24.1,75.38,95,1
65bd21c3927bdc645ba455fe,24.1,75.38,95,1
65bd21ce927bdc645ba455ff,24.1,75.38,95,1
65bd21da927bdc645ba45600,24.1,75.38,95,1
65bd21e5927bdc645ba45601,24.1,75.38,95,1
65bd21f1927bdc645ba45602,24.1,75.38,95,1
65bd21fc927bdc645ba45603,24.1,75.38,95,1
65bd2208927bdc645ba45604,24.1,75.38,95,1
65bd2213927bdc645ba45605,24.1,75.38,95,1
65bd221f927bdc645ba45606,24.1,75.38,95,1
65bd222a927bdc645ba45607,24.1,75.38,95,1
65bd2236927bdc645ba45608,24.1,75.38,95,1
65bd2241927bdc645ba45609,24.1,75.38,95,1
65bd224d927bdc645ba4560a,24.1,75.38,95,1
65bd2258927bdc645ba4560b,24.1,75.38,95,1
65bd2264927bdc645ba4560c,24.1,75.38,95,1
65bd226f927bdc645ba4560d,24.1,75.38,95,1
65bd227b927bdc645ba4560e,24.1,75.38,95,1
65bd2286927bdc645ba4560f,24.1,75.38,95,1
65bd2292927bdc645ba45610,24.1,75.38,95,1
65bd229d927bdc645ba45611,24.1,75.38,95,1
65bd22a8927bdc645ba45612,24.1,75.38,95,1
65bd22b4927bdc645ba45613,24.1,75.38,95,1
65bd22bf927bdc645ba45614,24.1,75.38,95,1
65bd22cb927bdc645ba45615,24.1,75.38,95,1
65bd22d6927bdc645ba45616,24.1,75.38,96,1
65bd22e2927bdc645ba45617,24.1,75.38,96,1
65bd22ed927bdc645ba45618,24.1,75.38,96,1
65bd22f9927bdc645ba45619,24.1,75.38,96,1
65bd2304927bdc645ba4561a,24.1,75.38,96,1
65bd2310927bdc645ba4561b,24.1,75.38,96,1
65bd231b927bdc645ba4561c,24.1,75.38,95,1
65bd2327927bdc645ba4561d,24.1,75.38,96,1
65bd2332927bdc645ba4561e,24.1,75.38,96,1
65bd233d927bdc645ba4561f,24.1,75.38,96,1
65bd2349927bdc645ba45620,24.1,75.38,96,1
65bd2354927bdc645ba45621,24.1,75.38,96,1
65bd2360927bdc645ba45622,24.1,75.38,96,1
65bd236b927bdc645ba45623,24.1,75.38,96,1
65bd2377927bdc645ba45624,24.1,75.38,96,1
65bd2382927bdc645ba45625,24.1,75.38,96,1
65bd238e927bdc645ba45626,24.1,75.38,96,1
65bd2399927bdc645ba45627,24.1,75.38,96,1
65bd23a4927bdc645ba45628,24.1,75.38,96,1
65bd23b0927bdc645ba45629,24.1,75.38,96,1
65bd26e5ba8ec4894958ae1a,24.1,75.38,96,1
65bd26f0ba8ec4894958ae1b,24.1,75.38,96,1
65bd26fcba8ec4894958ae1c,24.1,75.38,96,1
65bd2709ba8ec4894958ae1d,24.1,75.38,96,1
65bd2714ba8ec4894958ae1e,24.1,75.38,96,1
